date,price_a,price_b,sentiment,momentum,volatility
2025-10-18,159.53696277951425,138.68472340845958,0.95,0.0033916395842275016,0.06287271361547382
2025-10-19,154.94140159346105,133.48438952222136,0.95,-0.018204279056734274,0.059511915714479696
2025-10-20,149.38220218455405,138.3246872447763,0.95,-0.08931014998133102,0.057217214657964914
2025-10-21,158.21267131529942,141.57877334483405,0.95,-0.05361772987089808,0.05872526797105738
2025-10-22,162.117274335485,151.8880496263031,0.95,0.005168141734586351,0.05689032761024622
2025-10-23,155.5226265434136,146.59667685220194,0.95,-0.025162421085128783,0.05747828802591223
2025-10-24,164.8530734582812,143.3257508045014,0.95,0.06397045439686044,0.05881546655379099
2025-10-25,168.26051682758242,132.91475952370726,0.95,0.12637592944108023,0.05801179993094002
2025-10-26,176.72358617650713,129.77845750583134,0.95,0.11700020426504021,0.05875431402686459
2025-10-27,183.35432275627838,133.7414568642867,0.95,0.13099805994051872,0.058455811273438255
